Centre,Left,Right,Steering,Brake,Throttle,Speed
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_50_978.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_50_978.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_50_978.jpg, 0, 1, 0, 30.11481
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_080.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_080.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_080.jpg, 0, 1, 0, 30.49997
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_180.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_180.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_180.jpg, 0, 1, 0, 30.17636
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_285.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_285.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_285.jpg, 0, 1, 0, 30.18996
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_622.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_622.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_622.jpg, 0, 1, 0, 30.19036
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_725.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_725.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_725.jpg, -0.2746917, 1, 0, 30.17212
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_826.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_826.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_826.jpg, -0.06182849, 1, 0, 30.19074
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_51_932.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_51_932.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_51_932.jpg, 0, 1, 0, 30.18993
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_041.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_041.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_041.jpg, 0, 1, 0, 30.19023
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_145.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_145.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_145.jpg, 0, 1, 0, 30.19007
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_253.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_253.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_253.jpg, 0, 1, 0, 30.19019
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_358.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_358.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_358.jpg, -0.3146808, 1, 0, 30.16673
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_463.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_463.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_463.jpg, -0.3991572, 1, 0, 30.17036
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_575.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_575.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_575.jpg, -0.02948125, 1, 0, 30.18964
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_685.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_685.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_685.jpg, 0, 1, 0, 30.18993
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_788.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_788.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_788.jpg, 0, 1, 0, 30.19062
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_52_899.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_52_899.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_52_899.jpg, 0, 1, 0, 30.1911
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_009.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_009.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_009.jpg, 0, 1, 0, 30.19063
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_115.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_115.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_115.jpg, 0, 1, 0, 30.19069
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_221.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_221.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_221.jpg, 0, 1, 0, 30.19069
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_331.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_331.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_331.jpg, -0.1361874, 1, 0, 30.1858
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_440.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_440.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_440.jpg, -0.2970387, 1, 0, 30.17618
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_549.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_549.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_549.jpg, 0, 1, 0, 30.18842
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_654.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_654.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_654.jpg, 0, 1, 0, 30.19067
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_763.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_763.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_763.jpg, 0, 1, 0, 30.19007
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_867.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_867.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_867.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_53_972.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_53_972.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_53_972.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_083.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_083.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_083.jpg, -0.2948403, 1, 0, 30.16961
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_187.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_187.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_187.jpg, -0.05928091, 1, 0, 30.19097
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_289.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_289.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_289.jpg, 0, 1, 0, 30.19004
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_393.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_393.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_393.jpg, 0, 1, 0, 30.19028
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_495.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_495.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_495.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_603.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_603.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_603.jpg, -0.2951271, 1, 0, 30.16947
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_711.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_711.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_711.jpg, -0.3847056, 1, 0, 30.17672
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_814.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_814.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_814.jpg, -0.07549436, 1, 0, 30.19087
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_54_919.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_54_919.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_54_919.jpg, 0, 1, 0, 30.18925
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_024.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_024.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_024.jpg, 0, 1, 0, 30.19013
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_125.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_125.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_125.jpg, 0, 1, 0, 30.19029
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_230.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_230.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_230.jpg, 0, 1, 0, 30.19067
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_332.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_332.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_332.jpg, -0.3042615, 1, 0, 30.16726
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_433.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_433.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_433.jpg, -0.610599, 1, 0, 30.12865
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_535.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_535.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_535.jpg, -0.7631955, 1, 0, 30.12368
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_636.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_636.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_636.jpg, -0.4817415, 1, 0, 30.18998
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_743.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_743.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_743.jpg, -0.1828998, 1, 0, 30.19608
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_852.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_852.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_852.jpg, 0, 1, 0, 30.18769
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_55_958.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_55_958.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_55_958.jpg, 0, 1, 0, 30.18859
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_065.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_065.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_065.jpg, 0, 1, 0, 30.19037
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_172.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_172.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_172.jpg, 0, 1, 0, 30.18713
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_274.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_274.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_274.jpg, -0.3073521, 1, 0, 30.16861
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_383.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_383.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_383.jpg, -0.6015455, 1, 0, 30.1281
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_491.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_491.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_491.jpg, -0.3148419, 1, 0, 30.19404
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_600.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_600.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_600.jpg, 0, 1, 0, 30.18584
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_711.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_711.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_711.jpg, 0, 1, 0, 30.18981
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_811.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_811.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_811.jpg, 0, 1, 0, 30.19085
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_56_917.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_56_917.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_56_917.jpg, -0.1157877, 1, 0, 30.18801
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_019.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_019.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_019.jpg, -0.3986166, 1, 0, 30.15731
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_125.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_125.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_125.jpg, -0.134538, 1, 0, 30.19262
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_228.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_228.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_228.jpg, 0, 1, 0, 30.19031
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_330.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_330.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_330.jpg, 0, 1, 0, 30.19055
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_434.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_434.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_434.jpg, -0.196557, 1, 0, 30.18139
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_536.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_536.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_536.jpg, -0.2956506, 1, 0, 30.1781
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_636.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_636.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_636.jpg, -0.01977154, 1, 0, 30.18912
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_743.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_743.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_743.jpg, 0, 1, 0, 30.18968
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_848.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_848.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_848.jpg, -0.0254163, 1, 0, 30.19011
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_57_950.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_57_950.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_57_950.jpg, -0.3325872, 1, 0, 30.16483
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_055.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_055.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_055.jpg, -0.2137026, 1, 0, 30.1897
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_261.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_261.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_261.jpg, 0, 0.3973759, 0, 30.03739
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_362.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_362.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_362.jpg, 0, 0.1136428, 0, 29.96637
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_474.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_474.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_474.jpg, 0, 0, 0, 29.62223
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_583.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_583.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_583.jpg, 0, 0, 0.1741755, 28.58596
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_690.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_690.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_690.jpg, 0, 0, 0.5303241, 26.47079
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_796.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_796.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_796.jpg, 0, 0, 0.8495259, 24.73648
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_58_902.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_58_902.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_58_902.jpg, 0, 0, 1, 23.02776
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_014.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_014.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_014.jpg, 0, 0, 1, 21.00993
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_116.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_116.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_116.jpg, 0, 0, 1, 19.35479
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_219.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_219.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_219.jpg, 0, 0, 1, 17.72313
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_325.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_325.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_325.jpg, 0, 0, 1, 16.11464
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_435.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_435.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_435.jpg, 0, 0, 1, 14.21464
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_541.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_541.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_541.jpg, 0, 0, 1, 12.65597
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_645.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_645.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_645.jpg, 0, 0, 1, 11.11941
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_754.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_754.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_754.jpg, 0, 0, 1, 9.307083
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_862.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_862.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_862.jpg, 0, 0, 1, 7.810526
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_20_59_972.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_20_59_972.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_20_59_972.jpg, 0, 0, 1, 6.051401
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_076.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_076.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_076.jpg, 0, 0, 1, 4.633987
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_181.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_181.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_181.jpg, 0, 0, 1, 4.220639
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_282.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_282.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_282.jpg, 0, 0, 1, 3.810238
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_389.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_389.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_389.jpg, 0, 0, 1, 3.305916
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_496.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_496.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_496.jpg, 0, 0, 1, 2.910226
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_607.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_607.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_607.jpg, 0, 0, 1, 2.525797
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_718.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_718.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_718.jpg, 0, 0, 1, 2.098078
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_825.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_825.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_825.jpg, 0, 0, 1, 1.691185
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_00_936.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_00_936.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_00_936.jpg, 0, 0, 1, 1.232884
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_038.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_038.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_038.jpg, 0, 0, 1, 0.859527
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_140.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_140.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_140.jpg, 0, 0, 1, 0.4841986
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_242.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_242.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_242.jpg, 0, 0, 1, 0.09937246
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_348.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_348.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_348.jpg, 0, 0, 1, 0.3347408
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_457.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_457.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_457.jpg, 0, 0, 1, 0.7311056
C:\Udacity\simulator-windows-64\IMG\center_2019_02_24_21_21_01_566.jpg, C:\Udacity\simulator-windows-64\IMG\left_2019_02_24_21_21_01_566.jpg, C:\Udacity\simulator-windows-64\IMG\right_2019_02_24_21_21_01_566.jpg, 0, 0, 1, 1.050206
